Fecha,DXY,VIX,Inflacion_USA
2015-10-26,96.86000061035156,,237.733
2015-10-27,96.91000366210938,,237.733
2015-10-28,97.77999877929688,,237.733
2015-10-29,97.27999877929688,,237.733
2015-10-30,96.94999694824219,,237.733
2015-11-02,96.93000030517578,16.96,237.733
2015-11-03,97.16000366210938,16.87,237.733
2015-11-04,97.94999694824219,,237.733
2015-11-05,97.94000244140625,13.85,237.733
2015-11-06,99.16000366210938,12.85,237.733
2015-11-09,98.9800033569336,23.2,237.733
2015-11-10,99.29000091552734,,237.733
2015-11-11,99.01000213623047,16.06,237.733
2015-11-12,98.6500015258789,24.39,237.733
2015-11-13,98.98999786376953,,237.733
2015-11-16,99.44000244140625,,237.733
2015-11-17,99.62999725341797,,237.733
2015-11-18,99.6500015258789,,237.733
2015-11-19,98.98999786376953,,237.733
2015-11-20,99.56999969482422,,237.733
2015-11-23,99.80000305175781,,237.733
2015-11-24,99.52999877929688,,237.733
2015-11-25,99.80000305175781,,237.733
2015-11-27,100.0199966430664,,237.733
2015-11-30,100.16999816894531,,237.733
2015-12-01,99.80000305175781,19.6,237.761
2015-12-02,99.98999786376953,15.34,237.761
2015-12-03,97.62000274658203,15.42,237.761
2015-12-04,98.3499984741211,,237.761
2015-12-07,98.66000366210938,,237.761
2015-12-08,98.47000122070312,13.61,237.761
2015-12-09,97.3499984741211,,237.761
2015-12-10,97.94000244140625,16.17,237.761
2015-12-11,97.56999969482422,18.37,237.761
2015-12-14,97.5999984741211,,237.761
2015-12-15,98.22000122070312,,237.761
2015-12-16,97.87000274658203,,237.761
2015-12-17,99.2699966430664,,237.761
2015-12-18,98.69999694824219,,237.761
2015-12-21,98.45999908447266,,237.761
2015-12-22,98.23999786376953,,237.761
2015-12-23,98.33999633789062,,237.761
2015-12-24,97.9800033569336,,237.761
2015-12-28,97.91999816894531,,237.761
2015-12-29,98.0999984741211,,237.761
2015-12-30,98.2699966430664,,237.761
2015-12-31,98.62999725341797,,237.761
2016-01-04,98.87000274658203,13.1,237.761
2016-01-05,99.4000015258789,,237.761
2016-01-06,99.18000030517578,14.2,237.761
2016-01-07,98.22000122070312,14.77,237.761
2016-01-08,98.54000091552734,12.44,237.761
2016-01-11,98.7300033569336,18.56,237.761
2016-01-12,98.97000122070312,14.07,237.761
2016-01-13,98.93000030517578,,237.761
2016-01-14,99.08999633789062,,237.761
2016-01-15,98.95999908447266,,237.761
2016-01-18,99.12000274658203,,237.761
2016-01-19,98.98999786376953,,237.761
2016-01-20,99.08999633789062,,237.761
2016-01-21,99.05999755859375,,237.761
2016-01-22,99.56999969482422,,237.761
2016-01-25,99.36000061035156,,237.761
2016-01-26,99.36000061035156,,237.761
2016-01-27,98.9000015258789,,237.761
2016-01-28,98.51000213623047,,237.761
2016-01-29,99.61000061035156,,237.761
2016-02-01,99.0,,237.336
2016-02-02,98.87000274658203,21.98,237.336
2016-02-03,97.29000091552734,17.09,237.336
2016-02-04,96.47000122070312,,237.336
2016-02-05,97.02999877929688,14.68,237.336
2016-02-08,96.56999969482422,13.37,237.336
2016-02-09,96.06999969482422,11.98,237.336
2016-02-10,95.88999938964844,,237.336
2016-02-11,95.55999755859375,19.32,237.336
2016-02-12,95.9800033569336,14.12,237.336
2016-02-16,96.87000274658203,,237.336
2016-02-17,96.79000091552734,,237.336
2016-02-18,96.94999694824219,,237.336
2016-02-19,96.5999984741211,,237.336
2016-02-22,97.37999725341797,,237.336
2016-02-23,97.4800033569336,,237.336
2016-02-24,97.45999908447266,,237.336
2016-02-25,97.29000091552734,,237.336
2016-02-26,98.1500015258789,,237.336
2016-02-29,98.20999908447266,,237.336
2016-03-01,98.3499984741211,,238.08
2016-03-02,98.20999908447266,21.65,238.08
2016-03-03,97.56999969482422,16.7,238.08
2016-03-04,97.33999633789062,,238.08
2016-03-07,97.06999969482422,,238.08
2016-03-08,97.20999908447266,12.86,238.08
2016-03-09,97.16999816894531,,238.08
2016-03-10,96.06999969482422,13.57,238.08
2016-03-11,96.16999816894531,22.08,238.08
2016-03-14,96.62000274658203,,238.08
2016-03-15,96.62999725341797,,238.08
2016-03-16,95.88999938964844,,238.08
2016-03-17,94.76000213623047,,238.08
2016-03-18,94.98999786376953,,238.08
2016-03-21,95.29000091552734,,238.08
2016-03-22,95.6500015258789,,238.08
2016-03-23,96.05000305175781,,238.08
2016-03-24,96.13999938964844,,238.08
2016-03-28,95.94000244140625,,238.08
2016-03-29,95.16000366210938,,238.08
2016-03-30,94.83999633789062,,238.08
2016-03-31,94.58999633789062,,238.08
2016-04-01,94.62000274658203,20.7,238.992
2016-04-04,94.51000213623047,14.12,238.992
2016-04-05,94.62999725341797,16.05,238.992
2016-04-06,94.43000030517578,,238.992
2016-04-07,94.4800033569336,,238.992
2016-04-08,94.23999786376953,12.42,238.992
2016-04-11,93.94999694824219,22.51,238.992
2016-04-12,93.95999908447266,,238.992
2016-04-13,94.73999786376953,,238.992
2016-04-14,94.9000015258789,,238.992
2016-04-15,94.69999694824219,,238.992
2016-04-18,94.48999786376953,,238.992
2016-04-19,93.9800033569336,,238.992
2016-04-20,94.48999786376953,,238.992
2016-04-21,94.5999984741211,,238.992
2016-04-22,95.12000274658203,,238.992
2016-04-25,94.83999633789062,,238.992
2016-04-26,94.56999969482422,,238.992
2016-04-27,94.38999938964844,,238.992
2016-04-28,93.76000213623047,,238.992
2016-04-29,93.08000183105469,,238.992
2016-05-02,92.62999725341797,23.38,238.992
2016-05-03,92.94000244140625,,238.992
2016-05-04,93.18000030517578,15.42,238.992
2016-05-05,93.77999877929688,15.91,238.992
2016-05-06,93.88999938964844,,238.992
2016-05-09,94.1500015258789,,238.992
2016-05-10,94.29000091552734,12.99,238.992
2016-05-11,93.81999969482422,,238.992
2016-05-12,94.13999938964844,12.14,238.992
2016-05-13,94.61000061035156,,238.992
2016-05-16,94.56999969482422,,238.992
2016-05-17,94.55000305175781,,238.992
2016-05-18,95.08000183105469,,238.992
2016-05-19,95.29000091552734,,238.992
2016-05-20,95.30999755859375,,238.992
2016-05-23,95.2300033569336,,238.992
2016-05-24,95.56999969482422,,238.992
2016-05-25,95.3499984741211,,238.992
2016-05-26,95.16999816894531,,238.992
2016-05-27,95.5199966430664,,238.992
2016-05-31,95.88999938964844,,238.992
2016-06-01,95.45999908447266,20.59,240.222
2016-06-02,95.55999755859375,,240.222
2016-06-03,94.02999877929688,,240.222
2016-06-06,93.9000015258789,13.65,240.222
2016-06-07,93.83000183105469,14.96,240.222
2016-06-08,93.58999633789062,,240.222
2016-06-09,94.0999984741211,12.02,240.222
2016-06-10,94.5999984741211,12.84,240.222
2016-06-13,94.37000274658203,,240.222
2016-06-14,94.93000030517578,,240.222
2016-06-15,94.61000061035156,,240.222
2016-06-16,94.56999969482422,,240.222
2016-06-17,94.20999908447266,,240.222
2016-06-20,93.61000061035156,,240.222
2016-06-21,94.0199966430664,,240.222
2016-06-22,93.72000122070312,,240.222
2016-06-23,93.52999877929688,,240.222
2016-06-24,95.44999694824219,,240.222
2016-06-27,96.54000091552734,,240.222
2016-06-28,96.25,,240.222
2016-06-29,95.7699966430664,,240.222
2016-06-30,96.13999938964844,,240.222
2016-07-01,95.6500015258789,24.99,240.101
2016-07-05,96.16999816894531,,240.101
2016-07-06,96.05999755859375,14.05,240.101
2016-07-07,96.33000183105469,14.76,240.101
2016-07-08,96.30000305175781,,240.101
2016-07-11,96.56999969482422,18.71,240.101
2016-07-12,96.44000244140625,12.22,240.101
2016-07-13,96.22000122070312,,240.101
2016-07-14,96.08000183105469,,240.101
2016-07-15,96.58000183105469,,240.101
2016-07-18,96.55999755859375,,240.101
2016-07-19,97.05000305175781,,240.101
2016-07-20,97.19999694824219,,240.101
2016-07-21,97.0,,240.101
2016-07-22,97.47000122070312,,240.101
2016-07-25,97.29000091552734,,240.101
2016-07-26,97.16000366210938,,240.101
2016-07-27,97.05000305175781,,240.101
2016-07-28,96.73999786376953,,240.101
2016-07-29,95.52999877929688,,240.101
2016-08-01,95.70999908447266,27.01,240.545
2016-08-02,95.05999755859375,26.0,240.545
2016-08-03,95.55999755859375,18.67,240.545
2016-08-04,95.76000213623047,15.36,240.545
2016-08-05,96.19000244140625,,240.545
2016-08-08,96.4000015258789,11.5,240.545
2016-08-09,96.18000030517578,12.51,240.545
2016-08-10,95.6500015258789,,240.545
2016-08-11,95.86000061035156,18.74,240.545
2016-08-12,95.72000122070312,12.64,240.545
2016-08-15,95.62999725341797,,240.545
2016-08-16,94.79000091552734,,240.545
2016-08-17,94.72000122070312,,240.545
2016-08-18,94.16000366210938,,240.545
2016-08-19,94.51000213623047,,240.545
2016-08-22,94.5199966430664,,240.545
2016-08-23,94.54000091552734,,240.545
2016-08-24,94.79000091552734,,240.545
2016-08-25,94.7699966430664,,240.545
2016-08-26,95.56999969482422,,240.545
2016-08-29,95.58000183105469,,240.545
2016-08-30,96.05000305175781,,240.545
2016-08-31,96.0199966430664,,240.545
2016-09-01,95.6500015258789,,241.176
2016-09-02,95.87999725341797,26.54,241.176
2016-09-06,94.81999969482422,14.64,241.176
2016-09-07,94.95999908447266,,241.176
2016-09-08,95.02999877929688,11.66,241.176
2016-09-09,95.33999633789062,17.5,241.176
2016-09-12,95.0999984741211,11.75,241.176
2016-09-13,95.62999725341797,,241.176
2016-09-14,95.33000183105469,,241.176
2016-09-15,95.29000091552734,,241.176
2016-09-16,96.11000061035156,,241.176
2016-09-19,95.83999633789062,,241.176
2016-09-20,96.0199966430664,,241.176
2016-09-21,95.66000366210938,,241.176
2016-09-22,95.44999694824219,,241.176
2016-09-23,95.4800033569336,,241.176
2016-09-26,95.30999755859375,,241.176
2016-09-27,95.44000244140625,,241.176
2016-09-28,95.43000030517578,,241.176
2016-09-29,95.54000091552734,,241.176
2016-09-30,95.45999908447266,,241.176
2016-10-03,95.75,18.05,241.176
2016-10-04,96.12000274658203,,241.176
2016-10-05,96.12999725341797,13.63,241.176
2016-10-06,96.66000366210938,17.03,241.176
2016-10-07,96.5199966430664,,241.176
2016-10-11,97.69999694824219,14.74,241.176
2016-10-12,97.97000122070312,,241.176
2016-10-13,97.5199966430664,,241.176
2016-10-14,98.0199966430664,,241.176
2016-10-17,97.88999938964844,,241.176
2016-10-18,97.9000015258789,,241.176
2016-10-19,97.87000274658203,,241.176
2016-10-20,98.31999969482422,,241.176
2016-10-21,98.69999694824219,,241.176
2016-10-24,98.66999816894531,,241.176
2016-10-25,98.72000122070312,,241.176
2016-10-26,98.62999725341797,,241.176
2016-10-27,98.88999938964844,,241.176
2016-10-28,98.3499984741211,,241.176
2016-10-31,98.44999694824219,,241.176
2016-11-01,97.69999694824219,24.3,242.026
2016-11-02,97.4000015258789,28.14,242.026
2016-11-03,97.16000366210938,16.5,242.026
2016-11-04,97.06999969482422,16.26,242.026
2016-11-07,97.77999877929688,13.54,242.026
2016-11-08,97.86000061035156,11.68,242.026
2016-11-09,98.5,,242.026
2016-11-10,98.79000091552734,15.36,242.026
2016-11-14,100.11000061035156,,242.026
2016-11-15,100.19000244140625,,242.026
2016-11-16,100.41000366210938,,242.026
2016-11-17,100.88999938964844,,242.026
2016-11-18,101.20999908447266,,242.026
2016-11-21,101.05000305175781,,242.026
2016-11-22,101.04000091552734,,242.026
2016-11-23,101.69999694824219,,242.026
2016-11-25,101.48999786376953,,242.026
2016-11-28,101.33000183105469,,242.026
2016-11-29,100.93000030517578,,242.026
2016-11-30,101.5,,242.026
2016-12-01,101.04000091552734,22.47,242.637
2016-12-02,100.7699966430664,25.4,242.637
2016-12-05,100.13999938964844,14.41,242.637
2016-12-06,100.48999786376953,,242.637
2016-12-07,100.2300033569336,13.55,242.637
2016-12-08,101.06999969482422,11.55,242.637
2016-12-09,101.56999969482422,15.16,242.637
2016-12-12,100.95999908447266,12.64,242.637
2016-12-13,101.02999877929688,,242.637
2016-12-14,102.0,,242.637
2016-12-15,103.12999725341797,,242.637
2016-12-16,102.94999694824219,,242.637
2016-12-19,103.13999938964844,,242.637
2016-12-20,103.29000091552734,,242.637
2016-12-21,103.0199966430664,,242.637
2016-12-22,103.08999633789062,,242.637
2016-12-23,103.01000213623047,,242.637
2016-12-27,103.0199966430664,,242.637
2016-12-28,103.26000213623047,,242.637
2016-12-29,102.68000030517578,,242.637
2016-12-30,102.38999938964844,,242.637
2017-01-03,103.20999908447266,12.54,242.637
2017-01-04,102.69999694824219,,242.637
2017-01-05,101.5199966430664,10.11,242.637
2017-01-06,102.22000122070312,9.89,242.637
2017-01-09,101.93000030517578,10.13,242.637
2017-01-10,102.01000213623047,,242.637
2017-01-11,101.77999877929688,10.2,242.637
2017-01-12,101.3499984741211,11.43,242.637
2017-01-13,101.18000030517578,,242.637
2017-01-17,100.33000183105469,,242.637
2017-01-18,100.93000030517578,,242.637
2017-01-19,101.1500015258789,,242.637
2017-01-20,100.73999786376953,,242.637
2017-01-23,100.16000366210938,,242.637
2017-01-24,100.3499984741211,,242.637
2017-01-25,100.02999877929688,,242.637
2017-01-26,100.37999725341797,,242.637
2017-01-27,100.52999877929688,,242.637
2017-01-30,100.43000030517578,,242.637
2017-01-31,99.51000213623047,,242.637
2017-02-01,99.63999938964844,,244.006
2017-02-02,99.8499984741211,11.93,244.006
2017-02-03,99.87000274658203,11.81,244.006
2017-02-06,99.91000366210938,9.75,244.006
2017-02-07,100.26000213623047,,244.006
2017-02-08,100.27999877929688,10.28,244.006
2017-02-09,100.6500015258789,,244.006
2017-02-10,100.80000305175781,9.45,244.006
2017-02-13,100.95999908447266,,244.006
2017-02-14,101.25,,244.006
2017-02-15,101.18000030517578,,244.006
2017-02-16,100.44000244140625,,244.006
2017-02-17,100.94999694824219,,244.006
2017-02-21,101.37000274658203,,244.006
2017-02-22,101.33000183105469,,244.006
2017-02-23,101.05000305175781,,244.006
2017-02-24,101.08999633789062,,244.006
2017-02-27,101.12999725341797,,244.006
2017-02-28,101.12000274658203,,244.006
2017-03-01,101.77999877929688,12.85,243.892
2017-03-02,102.19999694824219,10.97,243.892
2017-03-03,101.54000091552734,10.96,243.892
2017-03-06,101.63999938964844,,243.892
2017-03-07,101.80999755859375,11.22,243.892
2017-03-08,102.06999969482422,10.44,243.892
2017-03-09,101.8499984741211,,243.892
2017-03-10,101.25,9.51,243.892
2017-03-13,101.37999725341797,,243.892
2017-03-14,101.69999694824219,,243.892
2017-03-15,100.73999786376953,,243.892
2017-03-16,100.2699966430664,,243.892
2017-03-17,100.30000305175781,,243.892
2017-03-20,100.41000366210938,,243.892
2017-03-21,99.80999755859375,,243.892
2017-03-22,99.68000030517578,,243.892
2017-03-23,99.76000213623047,,243.892
2017-03-24,99.62999725341797,,243.892
2017-03-27,99.16999816894531,,243.892
2017-03-28,99.70999908447266,,243.892
2017-03-29,100.0,,243.892
2017-03-30,100.41000366210938,,243.892
2017-03-31,100.3499984741211,,243.892
2017-04-03,100.54000091552734,,243.892
2017-04-04,100.54000091552734,11.79,243.892
2017-04-05,100.55999755859375,10.46,243.892
2017-04-06,100.66999816894531,,243.892
2017-04-07,101.18000030517578,,243.892
2017-04-10,101.0199966430664,9.63,243.892
2017-04-11,100.70999908447266,,243.892
2017-04-12,100.77999877929688,11.68,243.892
2017-04-13,100.55999755859375,,243.892
2017-04-17,100.30000305175781,,243.892
2017-04-18,99.5,,243.892
2017-04-19,99.73999786376953,,243.892
2017-04-20,99.77999877929688,,243.892
2017-04-21,99.9800033569336,,243.892
2017-04-24,99.08999633789062,,243.892
2017-04-25,98.81999969482422,,243.892
2017-04-26,98.95999908447266,,243.892
2017-04-27,99.08000183105469,,243.892
2017-04-28,99.05000305175781,,243.892
2017-05-01,99.13999938964844,11.67,244.004
2017-05-02,98.9800033569336,,244.004
2017-05-03,99.20999908447266,,244.004
2017-05-04,98.76000213623047,12.89,244.004
2017-05-05,98.6500015258789,10.57,244.004
2017-05-08,99.1500015258789,,244.004
2017-05-09,99.58999633789062,12.23,244.004
2017-05-10,99.66999816894531,9.19,244.004
2017-05-11,99.62000274658203,,244.004
2017-05-12,99.25,11.33,244.004
2017-05-15,98.91000366210938,,244.004
2017-05-16,98.11000061035156,,244.004
2017-05-17,97.41999816894531,,244.004
2017-05-18,97.87999725341797,,244.004
2017-05-19,97.1500015258789,,244.004
2017-05-22,96.9800033569336,,244.004
2017-05-23,97.3499984741211,,244.004
2017-05-24,97.23999786376953,,244.004
2017-05-25,97.25,,244.004
2017-05-26,97.4000015258789,,244.004
2017-05-30,97.27999877929688,,244.004
2017-05-31,96.91999816894531,,244.004
2017-06-01,97.19999694824219,11.32,244.163
2017-06-02,96.72000122070312,11.37,244.163
2017-06-05,96.80000305175781,,244.163
2017-06-06,96.63999938964844,10.45,244.163
2017-06-07,96.75,12.54,244.163
2017-06-08,96.91999816894531,,244.163
2017-06-09,97.2699966430664,11.63,244.163
2017-06-12,97.13999938964844,11.02,244.163
2017-06-13,96.9800033569336,,244.163
2017-06-14,96.94000244140625,,244.163
2017-06-15,97.43000030517578,,244.163
2017-06-16,97.16000366210938,,244.163
2017-06-19,97.52999877929688,,244.163
2017-06-20,97.75,,244.163
2017-06-21,97.55999755859375,,244.163
2017-06-22,97.54000091552734,,244.163
2017-06-23,97.30000305175781,,244.163
2017-06-26,97.43000030517578,,244.163
2017-06-27,96.47000122070312,,244.163
2017-06-28,96.05000305175781,,244.163
2017-06-29,95.62999725341797,,244.163
2017-06-30,95.66000366210938,,244.163
2017-07-03,96.19999694824219,11.45,244.163
2017-07-05,96.29000091552734,,244.163
2017-07-06,95.81999969482422,10.39,244.163
2017-07-07,96.01000213623047,11.19,244.163
2017-07-10,96.05000305175781,,244.163
2017-07-11,95.73999786376953,9.89,244.163
2017-07-12,95.79000091552734,10.16,244.163
2017-07-13,95.7300033569336,,244.163
2017-07-14,95.11000061035156,,244.163
2017-07-17,95.12999725341797,,244.163
2017-07-18,94.66000366210938,,244.163
2017-07-19,94.80000305175781,,244.163
2017-07-20,94.2699966430664,,244.163
2017-07-21,93.94000244140625,,244.163
2017-07-24,93.9800033569336,,244.163
2017-07-25,94.05000305175781,,244.163
2017-07-26,93.66999816894531,,244.163
2017-07-27,93.86000061035156,,244.163
2017-07-28,93.26000213623047,,244.163
2017-07-31,92.86000061035156,,244.163
2017-08-01,93.02999877929688,,245.183
2017-08-02,92.83000183105469,11.45,245.183
2017-08-03,92.80999755859375,11.86,245.183
2017-08-04,93.54000091552734,,245.183
2017-08-07,93.43000030517578,,245.183
2017-08-08,93.63999938964844,10.96,245.183
2017-08-09,93.5199966430664,12.12,245.183
2017-08-10,93.4000015258789,,245.183
2017-08-11,93.06999969482422,9.78,245.183
2017-08-14,93.45999908447266,,245.183
2017-08-15,93.8499984741211,,245.183
2017-08-16,93.48999786376953,,245.183
2017-08-17,93.62000274658203,,245.183
2017-08-18,93.43000030517578,,245.183
2017-08-21,93.0999984741211,,245.183
2017-08-22,93.55000305175781,,245.183
2017-08-23,93.1500015258789,,245.183
2017-08-24,93.27999877929688,,245.183
2017-08-25,92.73999786376953,,245.183
2017-08-28,92.20999908447266,,245.183
2017-08-29,92.3499984741211,,245.183
2017-08-30,92.87999725341797,,245.183
2017-08-31,92.66999816894531,,245.183
2017-09-01,92.80999755859375,11.56,246.435
2017-09-05,92.30999755859375,9.96,246.435
2017-09-06,92.29000091552734,10.7,246.435
2017-09-07,91.52999877929688,,246.435
2017-09-08,91.33000183105469,11.11,246.435
2017-09-11,91.86000061035156,10.5,246.435
2017-09-12,91.91000366210938,,246.435
2017-09-13,92.5199966430664,,246.435
2017-09-14,92.12000274658203,,246.435
2017-09-15,91.87000274658203,,246.435
2017-09-18,92.05000305175781,,246.435
2017-09-19,91.79000091552734,,246.435
2017-09-20,92.51000213623047,,246.435
2017-09-21,92.26000213623047,,246.435
2017-09-22,92.16999816894531,,246.435
2017-09-25,92.6500015258789,,246.435
2017-09-26,92.97000122070312,,246.435
2017-09-27,93.36000061035156,,246.435
2017-09-28,93.08999633789062,,246.435
2017-09-29,93.08000183105469,,246.435
2017-10-02,93.55999755859375,10.85,246.435
2017-10-03,93.56999969482422,11.66,246.435
2017-10-04,93.45999908447266,14.05,246.435
2017-10-05,93.95999908447266,10.21,246.435
2017-10-06,93.80000305175781,,246.435
2017-10-09,93.73999786376953,,246.435
2017-10-10,93.29000091552734,10.08,246.435
2017-10-11,92.95999908447266,11.29,246.435
2017-10-12,93.12000274658203,,246.435
2017-10-13,93.08999633789062,,246.435
2017-10-16,93.27999877929688,,246.435
2017-10-17,93.48999786376953,,246.435
2017-10-18,93.36000061035156,,246.435
2017-10-19,93.2699966430664,,246.435
2017-10-20,93.69999694824219,,246.435
2017-10-23,93.94000244140625,,246.435
2017-10-24,93.95999908447266,,246.435
2017-10-25,93.70999908447266,,246.435
2017-10-26,94.61000061035156,,246.435
2017-10-27,94.91999816894531,,246.435
2017-10-30,94.48999786376953,,246.435
2017-10-31,94.55000305175781,,246.435
2017-11-01,94.81999969482422,11.26,247.284
2017-11-02,94.69000244140625,,247.284
2017-11-03,94.94000244140625,,247.284
2017-11-06,94.72000122070312,,247.284
2017-11-07,94.91000366210938,10.89,247.284
2017-11-08,94.87000274658203,15.51,247.284
2017-11-09,94.44000244140625,10.73,247.284
2017-11-10,94.38999938964844,9.85,247.284
2017-11-13,94.48999786376953,,247.284
2017-11-14,93.83000183105469,,247.284
2017-11-15,93.80999755859375,,247.284
2017-11-16,93.93000030517578,,247.284
2017-11-17,93.66000366210938,,247.284
2017-11-20,94.08000183105469,,247.284
2017-11-21,93.94999694824219,,247.284
2017-11-22,93.22000122070312,,247.284
2017-11-24,92.76000213623047,,247.284
2017-11-27,92.9000015258789,,247.284
2017-11-28,93.26000213623047,,247.284
2017-11-29,93.26000213623047,,247.284
2017-11-30,93.01000213623047,,247.284
2017-12-01,92.9000015258789,11.54,247.805
2017-12-04,93.19000244140625,15.77,247.805
2017-12-05,93.37999725341797,10.4,247.805
2017-12-06,93.61000061035156,11.46,247.805
2017-12-07,93.80000305175781,10.3,247.805
2017-12-08,93.9000015258789,,247.805
2017-12-11,93.87000274658203,,247.805
2017-12-12,94.0999984741211,9.92,247.805
2017-12-13,93.43000030517578,,247.805
2017-12-14,93.48999786376953,,247.805
2017-12-15,93.93000030517578,,247.805
2017-12-18,93.69999694824219,,247.805
2017-12-19,93.47000122070312,,247.805
2017-12-20,93.3499984741211,,247.805
2017-12-21,93.27999877929688,,247.805
2017-12-22,93.3499984741211,,247.805
2017-12-26,93.26000213623047,,247.805
2017-12-27,93.02999877929688,,247.805
2017-12-28,92.5999984741211,,247.805
2017-12-29,92.12000274658203,,247.805
2018-01-02,91.8499984741211,13.47,247.805
2018-01-03,92.16000366210938,22.47,247.805
2018-01-04,91.8499984741211,,247.805
2018-01-05,91.94999694824219,15.49,247.805
2018-01-08,92.33000183105469,13.15,247.805
2018-01-09,92.52999877929688,,247.805
2018-01-10,92.33000183105469,12.0,247.805
2018-01-11,91.8499984741211,19.34,247.805
2018-01-12,90.97000122070312,,247.805
2018-01-16,90.38999938964844,,247.805
2018-01-17,90.54000091552734,,247.805
2018-01-18,90.5,,247.805
2018-01-19,90.56999969482422,,247.805
2018-01-22,90.4000015258789,,247.805
2018-01-23,90.12000274658203,,247.805
2018-01-24,89.20999908447266,,247.805
2018-01-25,89.38999938964844,,247.805
2018-01-26,89.06999969482422,,247.805
2018-01-29,89.30999755859375,,247.805
2018-01-30,89.19000244140625,,247.805
2018-01-31,89.12999725341797,,247.805
2018-02-01,88.66999816894531,9.77,249.529
2018-02-02,89.19999694824219,17.31,249.529
2018-02-05,89.55000305175781,15.97,249.529
2018-02-06,89.58999633789062,,249.529
2018-02-07,90.26000213623047,15.6,249.529
2018-02-08,90.2300033569336,12.19,249.529
2018-02-09,90.44000244140625,,249.529
2018-02-12,90.20999908447266,,249.529
2018-02-13,89.69999694824219,,249.529
2018-02-14,89.12000274658203,,249.529
2018-02-15,88.58999633789062,,249.529
2018-02-16,89.0999984741211,,249.529
2018-02-20,89.72000122070312,,249.529
2018-02-21,90.08000183105469,,249.529
2018-02-22,89.75,,249.529
2018-02-23,89.87999725341797,,249.529
2018-02-26,89.81999969482422,,249.529
2018-02-27,90.36000061035156,,249.529
2018-02-28,90.61000061035156,,249.529
2018-03-01,90.31999969482422,9.15,249.577
2018-03-02,89.94000244140625,,249.577
2018-03-05,90.08000183105469,15.9,249.577
2018-03-06,89.62000274658203,,249.577
2018-03-07,89.63999938964844,16.14,249.577
2018-03-08,90.12000274658203,11.64,249.577
2018-03-09,90.08999633789062,,249.577
2018-03-12,89.9000015258789,16.44,249.577
2018-03-13,89.66000366210938,,249.577
2018-03-14,89.69999694824219,,249.577
2018-03-15,90.13999938964844,,249.577
2018-03-16,90.2300033569336,,249.577
2018-03-19,89.9000015258789,,249.577
2018-03-20,90.37000274658203,,249.577
2018-03-21,89.77999877929688,,249.577
2018-03-22,89.86000061035156,,249.577
2018-03-23,89.44000244140625,,249.577
2018-03-26,89.02999877929688,,249.577
2018-03-27,89.37000274658203,,249.577
2018-03-28,90.05999755859375,,249.577
2018-03-29,90.1500015258789,,249.577
2018-04-02,90.05000305175781,,249.577
2018-04-03,90.19999694824219,,249.577
2018-04-04,90.13999938964844,20.06,249.577
2018-04-05,90.45999908447266,14.77,249.577
2018-04-06,90.11000061035156,12.74,249.577
2018-04-09,89.83999633789062,13.16,249.577
2018-04-10,89.58999633789062,14.22,249.577
2018-04-11,89.56999969482422,,249.577
2018-04-12,89.75,20.74,249.577
2018-04-13,89.80000305175781,,249.577
2018-04-16,89.43000030517578,,249.577
2018-04-17,89.5199966430664,,249.577
2018-04-18,89.62000274658203,,249.577
2018-04-19,89.94000244140625,,249.577
2018-04-20,90.31999969482422,,249.577
2018-04-23,90.94000244140625,,249.577
2018-04-24,90.7699966430664,,249.577
2018-04-25,91.16999816894531,,249.577
2018-04-26,91.55999755859375,,249.577
2018-04-27,91.54000091552734,,249.577
2018-04-30,91.83999633789062,,249.577
2018-05-01,92.44999694824219,9.22,250.792
2018-05-02,92.51000213623047,37.32,250.792
2018-05-03,92.41000366210938,18.73,250.792
2018-05-04,92.56999969482422,18.94,250.792
2018-05-07,92.75,14.97,250.792
2018-05-08,93.12000274658203,,250.792
2018-05-09,93.04000091552734,13.91,250.792
2018-05-10,92.6500015258789,14.82,250.792
2018-05-11,92.54000091552734,19.96,250.792
2018-05-14,92.58999633789062,,250.792
2018-05-15,93.22000122070312,,250.792
2018-05-16,93.38999938964844,,250.792
2018-05-17,93.47000122070312,,250.792
2018-05-18,93.63999938964844,,250.792
2018-05-21,93.68000030517578,,250.792
2018-05-22,93.61000061035156,,250.792
2018-05-23,94.01000213623047,,250.792
2018-05-24,93.77999877929688,,250.792
2018-05-25,94.19000244140625,,250.792
2018-05-29,94.83000183105469,,250.792
2018-05-30,94.1500015258789,,250.792
2018-05-31,93.98999786376953,,250.792
2018-06-01,94.19000244140625,,251.018
2018-06-04,94.0199966430664,21.49,251.018
2018-06-05,93.88999938964844,,251.018
2018-06-06,93.66000366210938,11.64,251.018
2018-06-07,93.4000015258789,13.37,251.018
2018-06-08,93.55000305175781,11.27,251.018
2018-06-11,93.58000183105469,19.91,251.018
2018-06-12,93.80000305175781,21.19,251.018
2018-06-13,93.70999908447266,,251.018
2018-06-14,94.7699966430664,,251.018
2018-06-15,94.79000091552734,,251.018
2018-06-18,94.75,,251.018
2018-06-19,95.08999633789062,,251.018
2018-06-20,95.05999755859375,,251.018
2018-06-21,94.87000274658203,,251.018
2018-06-22,94.5199966430664,,251.018
2018-06-25,94.27999877929688,,251.018
2018-06-26,94.68000030517578,,251.018
2018-06-27,95.29000091552734,,251.018
2018-06-28,95.38999938964844,,251.018
2018-06-29,94.62999725341797,,251.018
2018-07-02,94.87000274658203,27.73,251.018
